t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
947,2022-01-11,0.0021415063569027583,0.038515570358441116,0.11078922180499298,0.7705101552981476,7.047479488962877,0.8812993771031405,1,0,2,750,-604.9317736754683,5,0,accepted,0,0
972,2022-02-17,0.0043492244602256185,0.03444258015124577,0.11149752117923056,0.7789933891434564,6.7991047578093875,0.890490910322687,1,0,2,750,-591.1734209277142,5,0,accepted,0,0
997,2022-03-29,0.0038198844056548478,0.03787703194151479,0.11654134595829307,0.7608021269613096,7.152994824472859,0.8773434729196026,1,0,2,750,-584.8717663282926,5,0,accepted,0,0
1022,2022-05-12,-0.0049759665152441165,0.03846632468572108,0.12600415549001404,0.7522630144031355,6.762165348654401,0.8782671698931495,1,0,4,750,-584.6752659798444,5,0,accepted,0,0
1047,2022-06-22,-0.006010920867953668,0.037592438688870806,0.14116789991418024,0.748542707402174,6.617727088239554,0.8897106073163542,1,0,1,750,-596.0341798867665,5,0,accepted,0,0
1072,2022-07-29,-0.003923748741379607,0.03228261943728884,0.11773968425430904,0.7843374434713611,6.582379852947671,0.9020771277256702,1,0,2,750,-589.8080846049747,5,0,accepted,0,0
1097,2022-09-07,-0.0018613175736361595,0.02683254529962259,0.10897527649132976,0.810596648063707,7.408614237582296,0.9195719245550368,1,0,3,750,-597.1805606084376,5,0,accepted,0,0
1122,2022-10-17,-0.0028302627795665494,0.030207584584911434,0.12234406557108983,0.8009028132717063,6.5380811447310725,0.9232468788427961,1,0,2,750,-637.3381912560137,5,0,accepted,0,0
1147,2022-11-22,0.006569981467812126,0.02532773812175575,0.12323590398027266,0.8189663547919257,6.452889706882273,0.9422022587721983,1,0,5,750,-662.4480154663181,5,0,accepted,0,0
1172,2023-01-04,0.00468871101388554,0.02227586848848318,0.11344254983537479,0.8355031405261473,6.225224300185416,0.9489456903615221,1,0,1,750,-673.0251325317793,5,0,accepted,0,0
1197,2023-02-10,0.0034044745161004135,0.01315545653466768,0.08045475537806021,0.8908557832754055,6.190280914928394,0.9713105386534657,1,0,3,750,-675.4926004854262,5,0,accepted,0,0
1222,2023-03-22,-0.0004980267287028125,0.012356034285868988,0.07536100652676393,0.8969078209395153,6.710530741671926,0.9722688274662792,1,0,3,750,-696.1869238913382,5,0,accepted,0,0
1247,2023-04-28,0.0037262607920117274,0.011359485720290068,0.07289896967650299,0.9007465039083089,6.997296896382295,0.9736454735848119,1,0,3,750,-691.7220126575867,5,0,accepted,0,0
1272,2023-06-12,0.004669080670934469,0.007270039767461999,0.047364797161834386,0.9317484458307578,7.365164598311232,0.9791132429925922,1,0,3,750,-686.8097857862437,5,0,accepted,0,0
1297,2023-07-20,0.012068238630816073,0.005365948358317002,0.043264428436368206,0.941241656282345,8.648371590922512,0.9845060847187133,1,0,5,750,-659.0365959606144,5,0,accepted,0,0
1322,2023-08-25,0.007052342307654109,0.005505196358494182,0.047406000987430606,0.9359431303322466,8.151479558512403,0.9833491313196773,1,0,4,750,-645.0042170456908,5,0,accepted,0,0
1347,2023-10-04,-0.0017443653747247138,0.006045769679881456,0.0475649763856927,0.9350160410539177,7.907871734129123,0.9825810174396103,1,0,2,750,-631.8223164553631,5,0,accepted,0,0
1372,2023-11-10,-0.008431183249151012,0.004905085078502475,0.04009944442511732,0.9448543635414876,7.7893944714234005,0.9849538079666049,1,0,5,750,-634.5387566770371,5,0,accepted,0,0
1397,2023-12-18,-0.003778036377596196,0.0051892481724211065,0.03928240692566724,0.944811968025977,7.306630858628161,0.9840943749516442,1,0,3,750,-627.5263506829817,5,0,accepted,0,0
1422,2024-01-31,-0.005114400570290485,0.005474915845580787,0.04402471604178176,0.9384175535105821,7.632554752456147,0.9824422695523638,1,0,4,750,-616.4177253156656,5,0,accepted,0,0
1447,2024-03-11,-0.005103361816562953,0.004909192899939686,0.045318125622465566,0.9389258851575203,7.620424632772371,0.9842440107799859,1,0,2,750,-604.1269428315961,5,0,accepted,0,0
1472,2024-04-18,-0.010192251161252053,0.00528131756056352,0.04447127493502362,0.9389867472246932,7.680242094727289,0.9834580221597169,1,0,2,750,-595.5042233153249,5,0,accepted,0,0
1497,2024-05-30,-0.010446556202695181,0.00478041628525925,0.044520458065457756,0.9402847071911149,7.395838634351804,0.9848051652565727,1,0,5,750,-591.1362012084358,5,0,accepted,0,0
1522,2024-07-08,-0.0072520182099969,0.003966158735018163,0.044297406596309305,0.9428938741836883,7.238449709789111,0.9871912807799976,1,0,3,750,-584.9546198024486,5,0,accepted,0,0
1547,2024-08-14,-0.009226820370838237,0.004168311130906331,0.04620194230447339,0.9402291849153752,7.641133741797304,0.9864311272198486,1,0,2,750,-580.6222239480206,5,0,accepted,0,0
1572,2024-09-24,-0.0008933486676051887,0.004456644962332388,0.04749484454215192,0.9381705306159566,7.749511211338741,0.9856653751581085,1,0,2,750,-582.3179742881366,5,0,accepted,0,0
1597,2024-10-30,-0.002322900877478433,0.004565219735593999,0.04815671819278001,0.9372730103703987,7.554124502738227,0.9854297285631787,1,0,3,750,-582.3684139719193,5,0,accepted,0,0
1622,2024-12-06,-0.004371702364630548,0.004761881668772069,0.04908551512517117,0.9360929695895106,7.615426045664369,0.9851784847146817,1,0,4,750,-590.8812766246278,5,0,accepted,0,0
1647,2025-01-24,-0.006580630072024631,0.00498444521641472,0.05021993197179896,0.93507960758494,7.65632446757379,0.985299539556739,1,0,3,750,-596.2759900281618,5,0,accepted,0,0
1672,2025-03-05,0.0007862821166786689,0.005253685485199117,0.0499223415620804,0.9348001689888675,8.304970871948147,0.984722510550948,1,0,2,750,-597.792347447053,5,0,accepted,0,0
1697,2025-04-10,-0.0004518075513090488,0.005412964140092805,0.051650137979170015,0.9333441207488898,7.851173850472733,0.9849942587280599,1,0,2,750,-609.7032308763896,5,0,accepted,0,0
