t,date,mu,omega,alpha,beta,nu,persist,optimizer_converged,optimizer_flag,start_used,n_fit,loglik,n_starts_tried,degenerate,status,carried_forward,near_unit_persistence
897,2021-10-20,-0.012660494301100974,0.02108905783907981,0.10446379630674525,0.7751255859412204,5.9033010654405835,0.8795893822479657,1,0,4,750,-365.9940668248209,5,0,accepted,0,0
922,2021-11-29,-0.012486771948595429,0.021147425443243995,0.1039955762742441,0.7735655879904149,6.026075025444414,0.877561164264659,1,0,2,750,-362.36652884552643,5,0,accepted,0,0
947,2022-01-11,-0.014059151549478677,0.024613394151138633,0.11550114605955017,0.7417394585252762,5.614043394454907,0.8572406045848264,1,0,4,750,-354.65570671796166,5,0,accepted,0,0
972,2022-02-17,-0.011626460426203659,0.024477561299500693,0.11714922946567922,0.7399722149747275,5.4644006149422095,0.8571214444404067,1,0,4,750,-350.8994224002696,5,0,accepted,0,0
997,2022-03-29,-0.012829664953058385,0.025004613294904596,0.12338496985663398,0.7396053025909347,5.405557201880442,0.8629902724475687,1,0,1,750,-366.3556940888383,5,0,accepted,0,0
1022,2022-05-12,-0.015798963003434228,0.015975882184799024,0.11378630467478444,0.801943745490216,6.218539531457904,0.9157300501650004,1,0,3,750,-373.832145763339,5,0,accepted,0,0
1047,2022-06-22,-0.015244451511812383,0.012474778459234849,0.11890586388963598,0.82544929881484,6.2633193843467,0.944355162704476,1,0,3,750,-404.1235998078681,5,0,accepted,0,0
1072,2022-07-29,-0.014195150343233634,0.012900809633310459,0.11725093021109606,0.825301460469517,6.301599223382486,0.942552390680613,1,0,4,750,-417.93227635743693,5,0,accepted,0,0
1097,2022-09-07,-0.019143923686412316,0.011945989320091863,0.1271265903078086,0.8262912491456385,6.292831939946973,0.953417839453447,1,0,4,750,-445.3502603797847,5,0,accepted,0,0
1122,2022-10-17,-0.025575375252181468,0.011613310644452977,0.12993164639993218,0.8254857952528664,6.693148112052841,0.9554174416527985,1,0,4,750,-457.9196379019785,5,0,accepted,0,0
1147,2022-11-22,-0.024923329571446273,0.009605715749181285,0.12688958230577074,0.843699292855431,6.086968428640592,0.9705888751612017,1,0,2,750,-477.84085987074326,5,0,accepted,0,0
1172,2023-01-04,-0.02171704636285868,0.007255770753372724,0.1169182795047101,0.8677882823520976,5.546254167616421,0.9847065618568077,1,0,2,750,-506.400494966849,5,0,accepted,0,0
1197,2023-02-10,-0.020444960850206247,0.006548482658640199,0.1088720992342504,0.8795783631433444,5.292199611077658,0.9884504623775947,1,0,2,750,-531.1746067819065,5,0,accepted,0,0
1222,2023-03-22,-0.022844780280884776,0.0074351666731117625,0.11146321809897117,0.8752845948878318,5.331337016404177,0.986747812986803,1,0,1,750,-553.603638495339,5,0,accepted,0,0
1247,2023-04-28,-0.021393248861052185,0.0072856937970037115,0.10923964497961497,0.8751103802190462,5.777852518798856,0.9843500251986612,1,0,1,750,-566.7416666700271,5,0,accepted,0,0
1272,2023-06-12,-0.023059144747397887,0.005429523571586096,0.07678161409579949,0.9060836368400879,6.024685321328812,0.9828652509358874,1,0,5,750,-577.886423779534,5,0,accepted,0,0
1297,2023-07-20,-0.020874536751318947,0.001683952898864472,0.03831069135752942,0.9575526725715406,6.018483282002048,0.99586336392907,1,0,2,750,-555.5555007771674,5,0,accepted,0,0
1322,2023-08-25,-0.024498233766933542,0.0015685209944454864,0.038039755923070295,0.9583658643679454,6.223358108468557,0.9964056202910156,1,0,2,750,-566.4650695424795,5,0,accepted,0,0
1347,2023-10-04,-0.029395947911674235,0.002596788303286563,0.050784175525121426,0.9418184757184214,6.316306525641946,0.9926026512435427,1,0,3,750,-562.319478069591,5,0,accepted,0,0
1372,2023-11-10,-0.03431085270364494,0.003494827689670588,0.06535082307647701,0.9256171973148981,5.98961947408791,0.9909680203913751,1,0,2,750,-560.840099304407,5,0,accepted,0,0
1397,2023-12-18,-0.03554389650694191,0.0038895795562908417,0.07197832072433873,0.9223749161976328,5.633344598945063,0.9943532369219715,1,0,4,750,-576.4207679333194,5,0,accepted,0,0
1422,2024-01-31,-0.04129089729908183,0.00480521023993651,0.07727765173600036,0.9128874593367513,5.884186301709298,0.9901651110727516,1,0,5,750,-596.9469106029903,5,0,accepted,0,0
1447,2024-03-11,-0.043981971455808726,0.004783655409601815,0.07350355480494573,0.9159989776132198,6.4841597306251275,0.9895025324181655,1,0,2,750,-596.4454754195185,5,0,accepted,0,0
